"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030951","GO:0030951","establishment or maintenance of microtubule cytoskeleton polarity","2/30","40/11228",0.00505424127541658,0.0166166836452052,0.00832656187045918,"Pka-C1/Pka-R1",2
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","2/30","40/11228",0.00505424127541658,0.0166166836452052,0.00832656187045918,"slmb/Roc1a",2
"GO:0050767","GO:0050767","regulation of neurogenesis","4/30","265/11228",0.00512758541117719,0.0168002798454952,0.00841856128222733,"slmb/Roc1a/Shc/csw",4
"GO:0045595","GO:0045595","regulation of cell differentiation","5/30","432/11228",0.00529793100270684,0.0172625774519896,0.00865021699074479,"Pka-C1/slmb/Roc1a/Shc/csw",5
"GO:0030510","GO:0030510","regulation of BMP signaling pathway","2/30","41/11228",0.0053046461961843,0.0172625774519896,0.00865021699074479,"Smurf/dally",2
"GO:0022410","GO:0022410","circadian sleep/wake cycle process","2/30","42/11228",0.0055606688317093,0.0179738790519897,0.00900664772670974,"Pka-C1/Cul3",2
"GO:0042749","GO:0042749","regulation of circadian sleep/wake cycle","2/30","42/11228",0.0055606688317093,0.0179738790519897,0.00900664772670974,"Pka-C1/Cul3",2
"GO:0008586","GO:0008586","imaginal disc-derived wing vein morphogenesis","2/30","43/11228",0.00582227943342376,0.0187563364298215,0.00939873437327679,"Gug/dally",2
"GO:0080134","GO:0080134","regulation of response to stress","4/30","278/11228",0.00606915534498806,0.0194214964383411,0.00973204371965118,"rdx/krz/Gprk2/flw",4
"GO:0035329","GO:0035329","hippo signaling","2/30","44/11228",0.0060894483624382,0.0194214964383411,0.00973204371965118,"Smurf/dco",2
"GO:0051302","GO:0051302","regulation of cell division","2/30","44/11228",0.0060894483624382,0.0194214964383411,0.00973204371965118,"dco/flw",2
"GO:0008355","GO:0008355","olfactory learning","2/30","45/11228",0.00636214608919848,0.0200909876501005,0.0100675234167718,"Pka-C1/Pka-R1",2
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","2/30","45/11228",0.00636214608919848,0.0200909876501005,0.0100675234167718,"slmb/Roc1a",2
"GO:0045570","GO:0045570","regulation of imaginal disc growth","2/30","45/11228",0.00636214608919848,0.0200909876501005,0.0100675234167718,"dlp/dally",2
"GO:0030036","GO:0030036","actin cytoskeleton organization","4/30","283/11228",0.0064601926729167,0.0203337212000001,0.0101891563469299,"Pka-C1/Pka-R1/dco/flw",4
"GO:0008354","GO:0008354","germ cell migration","2/30","47/11228",0.0069240103623655,0.0216516284946934,0.0108495550680646,"hh/disp",2
"GO:0042745","GO:0042745","circadian sleep/wake cycle","2/30","47/11228",0.0069240103623655,0.0216516284946934,0.0108495550680646,"Pka-C1/Cul3",2
"GO:0008592","GO:0008592","regulation of Toll signaling pathway","2/30","48/11228",0.0072131183932671,0.0224824469400533,0.011265875275882,"krz/Gprk2",2
"GO:0030952","GO:0030952","establishment or maintenance of cytoskeleton polarity","2/30","49/11228",0.00750763819022502,0.0232494602019871,0.0116502229301624,"Pka-C1/Pka-R1",2
"GO:0045451","GO:0045451","pole plasm oskar mRNA localization","2/30","49/11228",0.00750763819022502,0.0232494602019871,0.0116502229301624,"Pka-C1/slmb",2
"GO:0035215","GO:0035215","genital disc development","2/30","50/11228",0.00780754076525037,0.0240974114710319,0.0120751283358131,"ptc/hh",2
"GO:0032101","GO:0032101","regulation of response to external stimulus","3/30","154/11228",0.00783165872808537,0.0240974114710319,0.0120751283358131,"Shc/krz/Gprk2",3
"GO:0002252","GO:0002252","immune effector process","3/30","155/11228",0.00797194436877171,0.0244506919936768,0.0122521559661297,"Shc/Gprk2/Sos",3
"GO:0040008","GO:0040008","regulation of growth","4/30","301/11228",0.00800691179226149,0.0244797303202899,0.0122667069697067,"Smurf/dlp/dally/dco",4
"GO:0035967","GO:0035967","cellular response to topologically incorrect protein","2/30","51/11228",0.00811279723765176,0.0246492676551354,0.0123516615333299,"rdx/Cul3",2
"GO:0031401","GO:0031401","positive regulation of protein modification process","3/30","156/11228",0.0081137172698154,0.0246492676551354,0.0123516615333299,"rdx/msn/krz",3
"GO:0008406","GO:0008406","gonad development","2/30","52/11228",0.00842337883369894,0.0251131791315248,0.0125841259463891,"ptc/hh",2
"GO:0030509","GO:0030509","BMP signaling pathway","2/30","52/11228",0.00842337883369894,0.0251131791315248,0.0125841259463891,"Smurf/dally",2
"GO:0045137","GO:0045137","development of primary sexual characteristics","2/30","52/11228",0.00842337883369894,0.0251131791315248,0.0125841259463891,"ptc/hh",2
"GO:0048190","GO:0048190","wing disc dorsal/ventral pattern formation","2/30","52/11228",0.00842337883369894,0.0251131791315248,0.0125841259463891,"dlp/dally",2
"GO:0071773","GO:0071773","cellular response to BMP stimulus","2/30","52/11228",0.00842337883369894,0.0251131791315248,0.0125841259463891,"Smurf/dally",2
"GO:0090092","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/30","52/11228",0.00842337883369894,0.0251131791315248,0.0125841259463891,"Smurf/dally",2
"GO:0000278","GO:0000278","mitotic cell cycle","5/30","485/11228",0.00857888265314726,0.0254976078855151,0.0127767618461408,"ptc/hh/slmb/csw/Sos",5
"GO:0008587","GO:0008587","imaginal disc-derived wing margin morphogenesis","2/30","53/11228",0.00873925688628738,0.0255783128379143,0.0128172028146128,"Usp8/dlp",2
"GO:0019094","GO:0019094","pole plasm mRNA localization","2/30","53/11228",0.00873925688628738,0.0255783128379143,0.0128172028146128,"Pka-C1/slmb",2
"GO:0035966","GO:0035966","response to topologically incorrect protein","2/30","53/11228",0.00873925688628738,0.0255783128379143,0.0128172028146128,"rdx/Cul3",2
"GO:0048645","GO:0048645","animal organ formation","2/30","53/11228",0.00873925688628738,0.0255783128379143,0.0128172028146128,"hh/dally",2
"GO:0071772","GO:0071772","response to BMP","2/30","53/11228",0.00873925688628738,0.0255783128379143,0.0128172028146128,"Smurf/dally",2
"GO:1901701","GO:1901701","cellular response to oxygen-containing compound","3/30","162/11228",0.00899579210774846,0.0262075574796699,0.0131325150967205,"Pka-C1/slmb/Roc1a",3
"GO:0007316","GO:0007316","pole plasm RNA localization","2/30","54/11228",0.00906040283460401,0.0262075574796699,0.0131325150967205,"Pka-C1/slmb",2
"GO:0046843","GO:0046843","dorsal appendage formation","2/30","54/11228",0.00906040283460401,0.0262075574796699,0.0131325150967205,"slmb/rasp",2
"GO:0051130","GO:0051130","positive regulation of cellular component organization","4/30","312/11228",0.00906344696171917,0.0262075574796699,0.0131325150967205,"Smurf/krz/Gprk2/dco",4
"GO:0002164","GO:0002164","larval development","3/30","164/11228",0.00930187767660947,0.0268162239325678,0.0134375157205959,"hh/Gug/krz",3
"GO:0007450","GO:0007450","dorsal/ventral pattern formation, imaginal disc","2/30","56/11228",0.00971838470462606,0.0276844193366202,0.0138725653912669,"dlp/dally",2
"GO:0008063","GO:0008063","Toll signaling pathway","2/30","56/11228",0.00971838470462606,0.0276844193366202,0.0138725653912669,"krz/Gprk2",2
"GO:0008306","GO:0008306","associative learning","2/30","56/11228",0.00971838470462606,0.0276844193366202,0.0138725653912669,"Pka-C1/Pka-R1",2
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","2/30","56/11228",0.00971838470462606,0.0276844193366202,0.0138725653912669,"Pka-C1/dco",2
"GO:0043900","GO:0043900","regulation of multi-organism process","3/30","168/11228",0.00993230000523295,0.0282100828550995,0.0141359735359435,"Pka-C1/slmb/Gprk2",3
"GO:0007442","GO:0007442","hindgut morphogenesis","2/30","57/11228",0.0100551640331654,0.028391051387761,0.0142266562326829,"Smurf/hh",2
"GO:0061525","GO:0061525","hindgut development","2/30","57/11228",0.0100551640331654,0.028391051387761,0.0142266562326829,"Smurf/hh",2
"GO:0010243","GO:0010243","response to organonitrogen compound","3/30","170/11228",0.0102566871269268,0.0288751309145152,0.0144692267850148,"slmb/Roc1a/dco",3
"GO:0001752","GO:0001752","compound eye photoreceptor fate commitment","2/30","58/11228",0.0103970980704383,0.0290997497015183,0.0145817824710459,"csw/Sos",2
"GO:0007474","GO:0007474","imaginal disc-derived wing vein specification","2/30","58/11228",0.0103970980704383,0.0290997497015183,0.0145817824710459,"hh/Shc",2
"GO:0018209","GO:0018209","peptidyl-serine modification","2/30","59/11228",0.0107441587821051,0.0298103827480373,0.0149378781972073,"Pka-C1/dco",2
"GO:0042706","GO:0042706","eye photoreceptor cell fate commitment","2/30","59/11228",0.0107441587821051,0.0298103827480373,0.0149378781972073,"csw/Sos",2
"GO:0045466","GO:0045466","R7 cell differentiation","2/30","59/11228",0.0107441587821051,0.0298103827480373,0.0149378781972073,"csw/Sos",2
"GO:1901698","GO:1901698","response to nitrogen compound","3/30","175/11228",0.0110946089701404,0.030435615738872,0.0152511802551146,"slmb/Roc1a/dco",3
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","2/30","60/11228",0.0110963182381304,0.030435615738872,0.0152511802551146,"Smurf/dally",2
"GO:0046328","GO:0046328","regulation of JNK cascade","2/30","60/11228",0.0110963182381304,0.030435615738872,0.0152511802551146,"rdx/flw",2
"GO:0070646","GO:0070646","protein modification by small protein removal","2/30","60/11228",0.0110963182381304,0.030435615738872,0.0152511802551146,"Usp8/krz",2
"GO:0010564","GO:0010564","regulation of cell cycle process","3/30","177/11228",0.0114406181913638,0.0312369507612424,0.0156527264231225,"slmb/flw/Sos",3
"GO:0042067","GO:0042067","establishment of ommatidial planar polarity","2/30","61/11228",0.0114535486124555,0.0312369507612424,0.0156527264231225,"rdx/dco",2
"GO:0008286","GO:0008286","insulin receptor signaling pathway","2/30","62/11228",0.0118158221826714,0.0319526459024354,0.0160113587471634,"slmb/Roc1a",2
"GO:0008544","GO:0008544","epidermis development","2/30","62/11228",0.0118158221826714,0.0319526459024354,0.0160113587471634,"hh/dco",2
"GO:0060811","GO:0060811","intracellular mRNA localization involved in anterior/posterior axis specification","2/30","62/11228",0.0118158221826714,0.0319526459024354,0.0160113587471634,"Pka-C1/slmb",2
"GO:0032006","GO:0032006","regulation of TOR signaling","2/30","64/11228",0.0125553885374324,0.0336680809942322,0.0168709572525923,"slmb/Shc",2
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","2/30","64/11228",0.0125553885374324,0.0336680809942322,0.0168709572525923,"rdx/flw",2
"GO:0070302","GO:0070302","regulation of stress-activated protein kinase signaling cascade","2/30","64/11228",0.0125553885374324,0.0336680809942322,0.0168709572525923,"rdx/flw",2
"GO:0060810","GO:0060810","intracellular mRNA localization involved in pattern specification process","2/30","65/11228",0.0129326263924781,0.0345830677904706,0.0173294539257073,"Pka-C1/slmb",2
"GO:0007315","GO:0007315","pole plasm assembly","2/30","66/11228",0.013314797583768,0.0353099604431416,0.0176936972834602,"Pka-C1/slmb",2
"GO:0046552","GO:0046552","photoreceptor cell fate commitment","2/30","66/11228",0.013314797583768,0.0353099604431416,0.0176936972834602,"csw/Sos",2
"GO:0046620","GO:0046620","regulation of organ growth","2/30","66/11228",0.013314797583768,0.0353099604431416,0.0176936972834602,"dlp/dally",2
"GO:0007612","GO:0007612","learning","2/30","68/11228",0.0140938312406562,0.037170543931401,0.0186260291410639,"Pka-C1/Pka-R1",2
"GO:0048546","GO:0048546","digestive tract morphogenesis","2/30","68/11228",0.0140938312406562,0.037170543931401,0.0186260291410639,"Smurf/hh",2
"GO:0051960","GO:0051960","regulation of nervous system development","4/30","357/11228",0.0143317672309373,0.0376945110731501,0.0188885872373132,"slmb/Roc1a/Shc/csw",4
"GO:0043065","GO:0043065","positive regulation of apoptotic process","2/30","69/11228",0.0144906395929897,0.0378016685034515,0.0189422834496462,"rdx/Cul3",2
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","2/30","69/11228",0.0144906395929897,0.0378016685034515,0.0189422834496462,"rdx/msn",2
"GO:0045471","GO:0045471","response to ethanol","2/30","69/11228",0.0144906395929897,0.0378016685034515,0.0189422834496462,"Pka-C1/Pka-R1",2
"GO:0008283","GO:0008283","cell proliferation","4/30","359/11228",0.014602984289698,0.0379915038431167,0.0190374092722635,"hh/slmb/Roc1a/Shc",4
"GO:0030431","GO:0030431","sleep","2/30","70/11228",0.0148922730543977,0.0385352618119185,0.0193098844825074,"Pka-C1/Cul3",2
"GO:1905879","GO:1905879","regulation of oogenesis","2/30","70/11228",0.0148922730543977,0.0385352618119185,0.0193098844825074,"Pka-C1/slmb",2
"GO:0031929","GO:0031929","TOR signaling","2/30","72/11228",0.0157099081883716,0.0405416985506364,0.0203153028921501,"slmb/Shc",2
"GO:0007028","GO:0007028","cytoplasm organization","2/30","73/11228",0.0161258565536641,0.0415035450174734,0.0207972807817822,"Pka-C1/slmb",2
"GO:0002168","GO:0002168","instar larval development","2/30","74/11228",0.016546523412851,0.0423590999368984,0.021225996349959,"hh/krz",2
"GO:0032869","GO:0032869","cellular response to insulin stimulus","2/30","74/11228",0.016546523412851,0.0423590999368984,0.021225996349959,"slmb/Roc1a",2
"GO:0045666","GO:0045666","positive regulation of neuron differentiation","2/30","75/11228",0.0169718823616317,0.0433324656041661,0.0217137464705087,"slmb/Roc1a",2
"GO:0071375","GO:0071375","cellular response to peptide hormone stimulus","2/30","76/11228",0.017401907094874,0.0441953196060291,0.0221461195832843,"slmb/Roc1a",2
"GO:1901653","GO:1901653","cellular response to peptide","2/30","76/11228",0.017401907094874,0.0441953196060291,0.0221461195832843,"slmb/Roc1a",2
"GO:0032868","GO:0032868","response to insulin","2/30","78/11228",0.0182758491881736,0.0461705663701227,0.0231359088060812,"slmb/Roc1a",2
"GO:0048663","GO:0048663","neuron fate commitment","2/30","78/11228",0.0182758491881736,0.0461705663701227,0.0231359088060812,"csw/Sos",2
"GO:0042048","GO:0042048","olfactory behavior","2/30","79/11228",0.0187197144309899,0.0471677843930454,0.0236356112583572,"Pka-C1/Pka-R1",2
"GO:0043434","GO:0043434","response to peptide hormone","2/30","80/11228",0.0191681412231634,0.0480454714732032,0.0240754171746205,"slmb/Roc1a",2
"GO:1901652","GO:1901652","response to peptide","2/30","80/11228",0.0191681412231634,0.0480454714732032,0.0240754171746205,"slmb/Roc1a",2
